1,-36.7741935483871,-231.164383561644
2,-37.1494653844891,-231.289761399807
3,-37.524390829142,-231.413913423481
4,-37.898969882346,-231.536839632666
5,-38.2732025441008,-231.658540027363
6,-38.6470888144067,-231.779014607572
7,-39.0206286932635,-231.898263373291
8,-39.3938221806713,-232.016286324522
9,-39.76666927663,-232.133083461265
10,-40.1391699811397,-232.248654783519
11,-40.5113242942003,-232.363000291284
12,-40.8831322158119,-232.476119984561
13,-41.2545937459745,-232.588013863349
14,-41.6257088846881,-232.698681927648
15,-41.9964776319526,-232.808124177459
16,-42.366899987768,-232.916340612782
17,-42.7369759521345,-233.023331233615
18,-43.1067055250518,-233.12909603996
19,-43.4760887065202,-233.233635031817
20,-43.8451254965395,-233.336948209185
21,-44.2138158951098,-233.439035572064
22,-44.582159902231,-233.539897120454
23,-44.9501575179032,-233.639532854357
24,-45.3178087421263,-233.73794277377
25,-45.6851135749005,-233.835126878695
26,-46.0520720162255,-233.931085169131
27,-46.4186840661016,-234.025817645079
28,-46.7849497245286,-234.119324306538
29,-47.1508689915065,-234.211605153508
30,-47.5164418670355,-234.30266018599
31,-47.8816683511154,-234.392489403983
32,-48.2465484437462,-234.481092807487
33,-48.611082144928,-234.568470396503
34,-48.9752694546608,-234.654622171031
35,-49.3391103729445,-234.73954813107
36,-49.7026048997792,-234.82324827662
37,-50.0657530351648,-234.905722607681
38,-50.4285547791015,-234.986971124254
39,-50.791010131589,-235.066993826339
40,-51.1531190926276,-235.145790713934
41,-51.5148816622171,-235.223361787041
42,-51.8762978403576,-235.29970704566
43,-52.237367627049,-235.37482648979
44,-52.5980910222914,-235.448720119431
45,-52.9584680260847,-235.521387934584
46,-53.318498638429,-235.592829935248
47,-53.6781828593243,-235.663046121423
48,-54.0375206887705,-235.73203649311
49,-54.3965121267677,-235.799801050309
50,-54.7551571733159,-235.866339793018
51,-55.113455828415,-235.931652721239
52,-55.4714080920651,-235.995739834972
53,-55.8290139642661,-236.058601134215
54,-56.1862734450181,-236.120236618971
55,-56.5431865343211,-236.180646289237
56,-56.899753232175,-236.239830145015
57,-57.2559735385799,-236.297788186305
58,-57.6118474535357,-236.354520413106
59,-57.9673749770425,-236.410026825418
60,-58.3225561091003,-236.464307423241
61,-58.677390849709,-236.517362206576
62,-59.0318791988687,-236.569191175423
63,-59.3860211565794,-236.619794329781
64,-59.739816722841,-236.66917166965
65,-60.0932658976536,-236.71732319503
66,-60.4463686810171,-236.764248905922
67,-60.7991250729316,-236.809948802326
68,-61.1515350733971,-236.85442288424
69,-61.5035986824135,-236.897671151666
70,-61.8553158999809,-236.939693604604
71,-62.2066867260993,-236.980490243053
72,-62.5577111607686,-237.020061067013
73,-62.9083892039888,-237.058406076485
74,-63.2587208557601,-237.095525271468
75,-63.6087061160823,-237.131418651963
76,-63.9583449849554,-237.166086217969
77,-64.3076374623795,-237.199527969486
78,-64.6565835483546,-237.231743906514
79,-65.0051832428807,-237.262734029055
80,-65.3534365459577,-237.292498337106
81,-65.7013434575856,-237.321036830669
82,-66.0489039777646,-237.348349509743
83,-66.3961181064944,-237.374436374329
84,-66.7429858437753,-237.399297424426
85,-67.0895071896071,-237.422932660034
86,-67.4356821439899,-237.445342081154
87,-67.7815107069236,-237.466525687785
88,-68.1269928784083,-237.486483479928
89,-68.4721286584439,-237.505215457582
90,-68.8169180470306,-237.522721620747
91,-69.1613610441681,-237.539001969424
92,-69.5054576498567,-237.554056503612
93,-69.8492078640962,-237.567885223312
94,-70.1926116868867,-237.580488128523
95,-70.5356691182281,-237.591865219245
96,-70.8783801581205,-237.602016495479
97,-71.2207448065638,-237.610941957224
98,-71.5627630635581,-237.618641604481
99,-71.9044349291034,-237.625115437249
100,-72.2457604031997,-237.630363455528
101,-72.5867394858468,-237.634385659319
102,-72.927372177045,-237.637182048621
103,-73.2676584767941,-237.638752623435
104,-73.6075983850942,-237.639097383759
105,-73.9471919019452,-237.638216329596
106,-74.2864390273472,-237.636109460943
107,-74.6253397613002,-237.632776777803
108,-74.9638941038041,-237.628218280173
109,-75.302102054859,-237.622433968055
110,-75.6399636144649,-237.615423841448
111,-75.9774787826217,-237.607187900353
112,-76.3146475593294,-237.597726144769
113,-76.6514699445882,-237.587038574696
114,-76.9879459383979,-237.575125190135
115,-77.3240755407585,-237.561985991086
116,-77.6598587516702,-237.547620977547
117,-77.9952955711327,-237.53203014952
118,-78.3303859991463,-237.515213507005
119,-78.6651300357108,-237.497171050001
120,-78.9995276808262,-237.477902778508
121,-79.3335789344927,-237.457408692526
122,-79.6672837967101,-237.435688792056
123,-80.0006422674784,-237.412743077098
124,-80.3336543467977,-237.388571547651
125,-80.666320034668,-237.363174203715
126,-80.9986393310893,-237.33655104529
127,-81.3306122360615,-237.308702072377
128,-81.6622387495846,-237.279627284976
129,-81.9935188716587,-237.249326683085
130,-82.3244526022838,-237.217800266707
131,-82.6550399414598,-237.185048035839
132,-82.9852808891868,-237.151069990483
133,-83.3151754454648,-237.115866130638
134,-83.6447236102938,-237.079436456305
135,-83.9739253836736,-237.041780967483
136,-84.3027807656045,-237.002899664173
137,-84.6312897560863,-236.962792546374
138,-84.9594523551191,-236.921459614086
139,-85.2872685627028,-236.87890086731
140,-85.6147383788375,-236.835116306045
141,-85.9418618035232,-236.790105930291
142,-86.2686388367598,-236.743869740049
143,-86.5950694785473,-236.696407735318
144,-86.9211537288859,-236.647719916099
145,-87.2468915877754,-236.597806282391
146,-87.5722830552159,-236.546666834195
147,-87.8973281312073,-236.494301571509
148,-88.2220268157497,-236.440710494336
149,-88.546379108843,-236.385893602673
150,-88.8703850104874,-236.329850896522
151,-89.1940445206827,-236.272582375883
152,-89.5173576394289,-236.214088040755
153,-89.8403243667261,-236.154367891138
154,-90.1629447025742,-236.093421927032
155,-90.4852186469734,-236.031250148438
156,-90.8071461999234,-235.967852555356
157,-91.1287273614245,-235.903229147785
158,-91.4499621314765,-235.837379925725
159,-91.7708505100795,-235.770304889176
160,-92.0913924972334,-235.702004038139
161,-92.4115880929383,-235.632477372614
162,-92.7314372971941,-235.561724892599
163,-93.0509401100009,-235.489746598097
164,-93.3700965313587,-235.416542489105
165,-93.6889065612675,-235.342112565625
166,-94.0073701997271,-235.266456827656
167,-94.3254874467378,-235.189575275199
168,-94.6432583022994,-235.111467908253
169,-94.960682766412,-235.032134726819
170,-95.2777608390756,-234.951575730896
171,-95.5944925202901,-234.869790920484
172,-95.9108778100555,-234.786780295584
173,-96.226916708372,-234.702543856195
174,-96.5426092152393,-234.617081602317
175,-96.8579553306577,-234.530393533951
176,-97.172955054627,-234.442479651096
177,-97.4876083871473,-234.353339953753
178,-97.8019153282185,-234.262974441921
179,-98.1158758778407,-234.171383115601
180,-98.4294900360139,-234.078565974791
181,-98.742757802738,-233.984523019494
182,-99.0556791780131,-233.889254249707
183,-99.3682541618391,-233.792759665432
184,-99.6804827542161,-233.695039266669
185,-99.9923649551441,-233.596093053417
186,-100.303900764623,-233.495921025676
187,-100.615090182653,-233.394523183446
188,-100.925933209234,-233.291899526728
189,-101.236429844366,-233.188050055522
190,-101.546580088048,-233.082974769827
191,-101.856383940282,-232.976673669643
192,-102.165841401067,-232.86914675497
193,-102.474952470402,-232.760394025809
194,-102.783717148289,-232.65041548216
195,-103.092135434727,-232.539211124021
196,-103.400207329715,-232.426780951394
197,-103.707932833255,-232.313124964279
198,-104.015311945345,-232.198243162675
199,-104.322344665987,-232.082135546582
200,-104.629030995179,-231.964802116001
201,-104.935370932922,-231.846242870931
202,-105.241364479217,-231.726457811373
203,-105.547011634062,-231.605446937325
204,-105.852312397458,-231.48321024879
205,-106.157266769405,-231.359747745765
206,-106.461874749904,-231.235059428253
207,-106.766136338953,-231.109145296251
208,-107.070051536553,-230.982005349761
209,-107.373620342704,-230.853639588782
210,-107.676842757406,-230.724048013315
211,-107.979718780659,-230.593230623359
212,-108.282248412463,-230.461187418914
213,-108.584431652818,-230.327918399981
214,-108.886268501723,-230.193423566559
215,-109.18775895918,-230.057702918649
216,-109.488903025188,-229.92075645625
217,-109.789700699747,-229.782584179362
218,-110.090151982857,-229.643186087986
219,-110.390256874517,-229.502562182121
220,-110.690015374729,-229.360712461768
221,-110.989427483491,-229.217636926926
222,-111.288493200805,-229.073335577595
223,-111.587212526669,-228.927808413776
224,-111.885585461085,-228.781055435468
225,-112.183612004051,-228.633076642672
226,-112.481292155569,-228.483872035387
227,-112.778625915637,-228.333441613613
228,-113.075613284256,-228.181785377351
